guid/image/axis,value
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0027/z,30.137953
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0028/x,0.38945195
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0028/y,-1.5961231
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0028/z,22.567268
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0029/x,-2.3828824
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0029/y,-0.8002983
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0029/z,14.181864
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0030/x,-3.9361215
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0030/y,-0.09582749
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0030/z,5.0996323
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0031/x,-25.064297
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0031/y,-8.665274
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0031/z,93.78975
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0032/x,-21.718704
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0032/y,-7.9104857
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0032/z,86.75561
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0033/x,-19.225122
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0033/y,-7.0599337
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0033/z,79.56088
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0034/x,-17.548645
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0034/y,-5.788833
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0034/z,73.336525
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0035/x,-14.688537
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0035/y,-4.9562855
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0035/z,66.23866
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0036/x,-11.483324
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0036/y,-4.3667245
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0036/z,59.09936
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0037/x,-8.526521
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0037/y,-3.2706094
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0037/z,48.118584
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0038/x,-7.476946
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0038/y,-2.8526993
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0038/z,41.779392
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0039/x,-6.9194245
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0039/y,-6.9126935
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0039/z,80.9205
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0040/x,-5.3774304
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0040/y,-6.6355705
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0040/z,72.5638
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0041/x,-3.2991548
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0041/y,-5.7882843
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0041/z,64.0835
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0042/x,-1.900426
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0042/y,-5.364687
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0042/z,55.14426
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0043/x,-1.24825
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0043/y,-4.292185
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0043/z,46.160126
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0044/x,-1.7103195
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0044/y,-2.884339
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0044/z,36.768135
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0045/x,-2.5540395
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0045/y,-1.8380902
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0045/z,27.244427
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0046/x,-3.1835978
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0046/y,-1.3688282
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0046/z,17.631807
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0047/x,-3.659366
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0047/y,-0.27493656
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0047/z,8.416243
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0048/x,24.926517
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0048/y,-9.711215
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0048/z,99.4927
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0049/x,22.717749
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0049/y,-10.142209
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0049/z,94.79622
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0050/x,20.424889
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0050/y,-8.194665
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0050/z,89.04612
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0051/x,2.5779877
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0051/y,-3.3609288
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0051/z,35.748592
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0052/x,5.8601084
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0052/y,-3.4038239
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0052/z,32.525276
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0053/x,9.242681
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0053/y,-2.0718868
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0053/z,30.62198
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0054/x,12.520174
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0054/y,-1.993033
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0054/z,28.43281
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0055/x,14.755667
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0055/y,-2.0828254
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0055/z,26.727743
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0056/x,17.0442
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0056/y,-1.3341563
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0056/z,24.982784
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0057/x,19.439985
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0057/y,-1.669528
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0057/z,23.032732
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0058/x,56.989006
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0058/y,-10.373884
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0058/z,77.811714
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0059/x,17.24838
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0059/y,-1.4349494
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0059/z,20.981655
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0060/x,-2.0626311
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0060/y,-5.122271
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0060/z,69.69962
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0061/x,-1.5956901
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0061/y,-5.88943
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0061/z,58.599426
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0062/x,-1.7769568
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0062/y,-5.357556
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0062/z,57.77618
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0063/x,-1.931757
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0063/y,-5.627025
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0063/z,56.710155
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0064/x,-1.6973314
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0064/y,-5.3452635
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0064/z,55.85601
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0065/x,-1.2371753
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0065/y,-4.876274
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0065/z,54.535717
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0066/x,0.34802225
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0066/y,-0.5944459
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0066/z,9.889044
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0067/x,0.22713226
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0067/y,-0.32237634
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0067/z,10.146915
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0068/x,0.09261109
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0068/y,-0.31619555
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0068/z,10.312786
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0069/x,-0.040159818
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0069/y,-0.267187
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0069/z,10.312207
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0070/x,-0.15637657
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0070/y,-0.25556418
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0070/z,10.036703
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0071/x,-0.22361301
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0071/y,-0.23797166
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0071/z,9.61028
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0072/x,-0.33661705
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0072/y,-0.2647312
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0072/z,9.07286
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0073/x,-0.34146282
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0073/y,-0.14834937
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0073/z,7.5309443
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0074/x,-0.33780187
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0074/y,-0.1606324
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0074/z,7.5559893
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0075/x,-0.33762342
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0075/y,-0.1711232
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0075/z,7.5979514
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0076/x,-0.33408883
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0076/y,-0.17980082
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0076/z,7.6592727
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0077/x,-0.3275869
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0077/y,-0.182068
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0077/z,7.779389
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0078/x,-0.3291299
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0078/y,-0.16365713
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0078/z,7.7534738
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0079/x,-0.32631797
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0079/y,-0.18140669
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0079/z,7.7158904
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0080/x,-0.32487768
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0080/y,-0.16462304
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0080/z,7.6766105
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0081/x,-0.33301038
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0081/y,-0.18138768
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0081/z,7.632767
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0082/x,-0.3256689
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0082/y,-0.16193832
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0082/z,7.5957055
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0083/x,-0.30631062
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0083/y,-0.16897115
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0083/z,7.563005
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0084/x,-0.27899852
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0084/y,-0.17360649
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0084/z,7.540037
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0085/x,-0.25141683
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0085/y,-0.15624586
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0085/z,7.531511
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0086/x,-0.26043546
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0086/y,-0.17645021
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0086/z,7.531958
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0087/x,-0.27813625
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0087/y,-0.15500054
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0087/z,7.548684
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0088/x,-0.2790007
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0088/y,-0.17585617
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0088/z,7.572048
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0089/x,-0.27679065
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0089/y,-0.16881609
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0089/z,7.6037035
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0090/x,-0.28696632
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0090/y,-0.19388932
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0090/z,7.6693907
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0091/x,-0.31747228
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0091/y,-0.15612921
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0091/z,7.704049
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0092/x,-0.36455503
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0092/y,-0.18309778
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0092/z,7.7744126
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0093/x,-0.41416663
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0093/y,-0.16857824
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0093/z,7.7641277
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0094/x,-0.43562245
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0094/y,-0.18548843
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0094/z,7.744685
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0095/x,-0.38548252
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0095/y,-0.16513783
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0095/z,7.7297707
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0096/x,-0.31220752
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0096/y,-0.17243257
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0096/z,7.7073927
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0097/x,-0.28832865
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0097/y,-0.16701096
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0097/z,7.6717267
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0098/x,-0.3309812
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0098/y,-0.17086186
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0098/z,7.6411085
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0099/x,-0.39456937
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0099/y,-0.17613254
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0099/z,7.6127963
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0100/x,-0.39893746
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0100/y,-0.16428553
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0100/z,7.5922055
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0101/x,-0.3419746
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0101/y,-0.17610514
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0101/z,7.583038
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0102/x,-0.3178342
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0102/y,-0.16732387
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0102/z,7.6343255
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0103/x,-0.31964782
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0103/y,-0.18397428
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0103/z,7.6509356
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0104/x,-0.33078557
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0104/y,-0.15615077
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0104/z,7.669703
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0105/x,-0.37601393
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0105/y,-0.19096483
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0105/z,7.6877728
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0106/x,-0.43833834
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0106/y,-0.1665988
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0106/z,7.718271
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0107/x,-0.4326851
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0107/y,-0.18650337
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0107/z,7.750946
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0108/x,-0.40192896
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0108/y,-0.18637694
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0108/z,7.7796364
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0109/x,-0.37512547
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0109/y,-0.16859765
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0109/z,7.7974825
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0110/x,-0.3274632
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0110/y,-0.19373487
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0110/z,7.7936764
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0111/x,-0.27710187
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0111/y,-0.17120624
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0111/z,7.7795405
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0112/x,-0.22107896
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0112/y,-0.1928559
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0112/z,7.7460346
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0113/x,-0.22824104
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0113/y,-0.16506046
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0113/z,7.7203736
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0114/x,-0.25558695
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0114/y,-0.18888572
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0114/z,7.6810493
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0115/x,-0.3841785
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0115/y,-0.17631955
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0115/z,7.803876
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0116/x,-0.37086642
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0116/y,-0.16710134
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0116/z,7.8331256
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0117/x,-0.3438686
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0117/y,-0.15132417
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0117/z,7.554928
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0118/x,-0.34315473
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0118/y,-0.14143455
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0118/z,7.2038126
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0119/x,-0.34384096
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0119/y,-0.16086252
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0119/z,7.119689
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0120/x,-0.3465904
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0120/y,-0.123266295
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0120/z,7.0954294
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0121/x,-0.34642872
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0121/y,-0.13462429
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0121/z,7.0789742
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0122/x,-0.34455457
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0122/y,-0.15837938
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0122/z,7.1044955
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0123/x,-0.3469538
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0123/y,-0.13690306
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0123/z,7.1722875
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0124/x,-0.34827495
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0124/y,-0.12862429
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0124/z,7.2223625
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0125/x,-0.35459453
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0125/y,-0.14288504
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0125/z,7.2495546
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0126/x,-0.38079715
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0126/y,-0.14962707
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0126/z,7.251715
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0127/x,-0.38735706
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0127/y,-0.13026033
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0127/z,7.237035
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0128/x,-0.37276334
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0128/y,-0.14522158
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0128/z,7.1975303
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0129/x,-0.36155242
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0129/y,-0.13225871
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0129/z,7.1470213
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0130/x,-0.35865223
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0130/y,-0.13357617
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0130/z,7.0896926
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0131/x,-0.3595494
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0131/y,-0.15139854
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0131/z,7.0939813
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0132/x,-0.36753353
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0132/y,-0.12893443
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0132/z,7.116537
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0133/x,-0.39211494
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0133/y,-0.13882983
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0133/z,7.1252556
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0134/x,-0.39139605
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0134/y,-0.12899023
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0134/z,7.1290035
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0135/x,-0.37161565
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0135/y,-0.12924626
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0135/z,7.1263113
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0136/x,-0.3654597
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0136/y,-0.1693847
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0136/z,7.1331487
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0137/x,-0.31789997
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0137/y,-0.16403458
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0137/z,7.342552
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0138/x,-0.32676062
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0138/y,-0.14556588
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0138/z,7.3377852
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0139/x,-0.3412105
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0139/y,-0.17174685
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0139/z,7.321607
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0140/x,-0.34253824
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0140/y,-0.17788832
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0140/z,7.3478765
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0141/x,-0.346198
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0141/y,-0.14946117
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0141/z,7.387
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0142/x,-0.35884768
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0142/y,-0.16934994
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0142/z,7.4217567
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0143/x,-0.38443947
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0143/y,-0.1555443
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0143/z,7.452738
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0144/x,-0.43102345
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0144/y,-0.18779042
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0144/z,7.4844956
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0145/x,-0.43487686
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0145/y,-0.15602846
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0145/z,7.516189
